"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"2240","g11603",3.07176032922669,4.74764843453369,4.12286571983683,0.000186017766499921,0.00155693464809721,"scaffold_289",1200,NA,NA,NA,"N",477085,"A",-0.536710729,"A","A","A"
"2241","g15953",-3.16124382497389,-1.87377177026646,-4.12271398198424,0.000186094754194135,0.00155693464809721,"scaffold_2086",754,NA,NA,NA,"N",6467,"A",0.42269958,"A","A","A"
"2242","g13909",-2.27801548750882,6.45809689554095,-4.12064864497147,0.000187065056567192,0.0015643544806326,"scaffold_118",1252,NA,NA,NA,"N",993109,"A",-0.041123667,"A","A","A"
"2243","g13706",3.36687978859799,-2.86841342814517,4.12005172370036,0.000187384014157255,0.00156599887355987,"scaffold_35",220,NA,NA,"THAP domain","Y",1661356,"A",0.031148102,"A","A","A"
"2244","g8986",1.44904659901744,7.3730610045971,4.11988916985881,0.000187428741387185,0.00156599887355987,"scaffold_175",1496,"ARI1_HUMAN","A0A2J7R235","IBR domain, a half RING-finger domain","Y",803851,"A",-0.013719499,"A","A","A"
"2245","g21825",-1.62812878109221,3.68733911152237,-4.11851930331276,0.000188086608755047,0.0015703008912659,"scaffold_365",1250,"MFS12_HUMAN","A0A067R5D6","MFS/sugar transport protein","Y",368373,"A",0.131069829,"A","A","A"
"2246","g23462",-2.39229432083353,0.92035528848474,-4.11846868646811,0.00018811114202268,0.0015703008912659,"scaffold_48",1252,"DDL_WOLWR","A0A1A9VJZ8","D-ala D-ala ligase N-terminus,D-ala D-ala ligase C-terminus","Y",1470363,"A",0.232023323,"A","A","A"
"2247","g19582",1.37025925505774,5.26791592511077,4.11537680266777,0.000189604428129728,0.00158206204851102,"scaffold_233",1275,"LANC2_MOUSE","A0A067RHF6","Lanthionine synthetase C-like protein","Y",603763,"A",-0.048021618,"A","A","A"
"2248","g13777",-3.79426238214511,4.87277590320354,-4.11537603934541,0.000189722162144229,0.001582340221549,"scaffold_719",1601,"MAL1_DROVI","X1WJA2","Alpha amylase, catalytic domain","Y",72670,"A",0.137689262,"A","A","A"
"2249","g6614",-2.04309904207674,3.07227361691596,-4.11194446458406,0.000191276114133383,0.00159459131342232,"scaffold_242",1869,"STA5B_RAT","D6WML4","STAT protein, DNA binding domain,SH2 domain,STAT protein, all-alpha domain","Y",565644,"A",-0.148019051,"A","A","A"
"2250","g4797",-2.70199751459215,3.07630526365075,-4.11138070019254,0.000191553783549398,0.0015961963945634,"scaffold_673",944,NA,NA,"Acetyltransferase (GNAT) domain","Y",95501,"A",-0.167507506,"A","A","A"
"2251","g16573",5.58688896547321,-3.95448070559687,4.11184384499432,0.000193296033749728,0.00160999881686968,"scaffold_213",255,NA,NA,NA,"N",663385,"A",0.023143658,"A","A","A"
"2252","g18748",-3.39428290532179,-2.29172980157401,-4.10678902102538,0.000193852970831161,0.00161392067056547,"scaffold_114",295,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"2253","g16231",-1.87551722397909,4.20582477643437,-4.10512742633695,0.000194639698599422,0.00161975131337797,"scaffold_54",759,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",1412569,"A",0.132418539,"A","A","A"
"2254","g19876",-2.10705818984798,5.18971182016053,-4.09781343925152,0.000198313679826256,0.00164931101069222,"scaffold_210",2241,NA,NA,"Amnionless","Y",669642,"A",0.279343667,"A","A","A"
"2255","g8491",1.39576990149117,5.58914641094471,4.09770684650616,0.000198367717164166,0.00164931101069222,"scaffold_583",1060,NA,NA,NA,"N",155334,"A",0.265368619,"A","A","A"
"2256","g18981",5.31147893509378,-2.31081193369336,4.09971054576549,0.000198901853214929,0.00165199176445762,"scaffold_163",3246,NA,"J9JRG4","Domain of unknown function (DUF4806)","Y",833184,"A",-0.505912777,"A","A","A"
"2257","g10545",-3.26145081346588,-1.59454900288184,-4.09667822527691,0.000198915337709628,0.00165199176445762,"scaffold_103",610,NA,NA,NA,"N",1099892,"A",-0.288574418,"A","A","A"
"2258","g22922",-2.21753271844426,-0.784971957991513,-4.09655159231226,0.000198954472459614,0.00165199176445762,"scaffold_37",1224,NA,NA,NA,"N",1648890,"A",-0.516653857,"A","A","A"
"2259","g18580",-6.54656283844772,-1.89370324926931,-4.10509107338292,0.000199059205985062,0.00165212972687646,"scaffold_312",1055,"CCH1R_DROME","J9JWL6","7 transmembrane receptor (rhodopsin family)","Y",428059,"A",0.372173189,"A","A","A"
"2260","g2914",-1.98852483290767,2.31902357848745,-4.08894805348936,0.000202859145198598,0.00168292305899492,"scaffold_89",1068,NA,"J9LB21","Arrestin (or S-antigen), C-terminal domain,Arrestin (or S-antigen), N-terminal domain","Y",1205502,"A",0.023041927,"A","A","A"
"2261","g11325",3.69536092527976,5.57366459094915,4.08891962403023,0.00020297522538089,0.00168314130944994,"scaffold_406",2183,NA,NA,NA,"N",308938,"A",-0.04267074,"A","A","A"
"2262","g14295",2.11274944784352,9.19653059834624,4.08621357358189,0.000204281893914294,0.00169322777586167,"scaffold_3",1278,NA,NA,NA,"N",3189128,"A",0.077377853,"A","A","A"
"2263","g7911",2.96673210663254,2.60219262711544,4.08456058810072,0.000205154581823733,0.0016997097899307,"scaffold_46",1589,NA,NA,"Predicted AAA-ATPase","Y",1511820,"A",0.268979977,"A","A","A"
"2264","g7620",5.10433226401974,1.30072426630839,4.08649841165834,0.000205413143606908,0.00170102664529902,"scaffold_663",891,"PLS2_BOVIN","T1IB30","Scramblase","Y",101923,"A",0.151180835,"A","A","A"
"2265","g9514",-1.51911585203758,6.58749691858024,-4.08389687635632,0.000205494978484308,0.00170102664529902,"scaffold_101",2259,"GYS_DROME","A0A067QZJ4","Glycogen synthase","Y",1110711,"A",-0.06777845,"A","A","A"
"2266","g7096",-3.66767949358003,-1.13291918500052,-4.07765947655211,0.000208895214893872,0.00172840970169691,"scaffold_79",1391,"PATH_DROME","T1IBJ9","Transmembrane amino acid transporter protein","Y",1236716,"A",0.003766061,"A","A","A"
"2267","g17776",1.50946695610466,7.80190312471597,4.07675827925849,0.000209278014318148,0.00173081318502468,"scaffold_327",5818,"SCAPE_HUMAN","A0A482XE66","S phase cyclin A-associated protein in the endoplasmic reticulum","Y",404726,"A",-0.05280554,"A","A","A"
"2268","g4886",-3.44270247973537,2.85191938367103,-4.07541940584357,0.000210046602893568,0.00173640377321495,"scaffold_584",485,NA,NA,NA,"N",155215,"A",-0.223527815,"A","A","A"
"2269","g17544",-3.39741182949338,1.24867408278734,-4.07380322400279,0.000210908853006607,0.00174276336933489,"scaffold_41",1021,NA,NA,"Farnesoic acid 0-methyl transferase","Y",1577355,"A",0.165155028,"A","A","A"
"2270","g23266",2.04246098458522,-0.193679011969391,4.07341850612275,0.000211071501537821,0.00174333902305401,"scaffold_67",773,NA,"A0A482WMI0","Immunoglobulin domain","Y",1313318,"A",-0.673344793,"A","A","A"
"2271","g21675",-3.20888526444135,6.89632267016293,-4.07165161747123,0.000212049643561326,0.00175064674906706,"scaffold_9",2299,"MYORG_HUMAN","A0A2P8XH20","Glycosyl hydrolases family 31","Y",2791333,"A",0.15502902,"A","A","A"
"2272","g11695",2.97796401340222,-1.17627381605249,4.06982157297513,0.000213028955861809,0.00175795769958321,"scaffold_964",2243,"ZBED4_HUMAN","A0A1I8MK77","BED zinc finger","Y",26733,"A",1.20082241,"A","A","A"
"2273","g10947",3.05100711543506,-4.64793485366531,4.06834911955907,0.000213835282799117,0.00176383533532804,"scaffold_1",1274,NA,"J9KVD0",NA,"Y",4205925,"A",-0.407990297,"A","A","A"
"2274","g10002",9.03699645912767,-2.36219291857359,4.0948377048244,0.000214441709312622,0.00176805963408195,"scaffold_53",432,NA,NA,NA,"N",1421213,"A",0.153286275,"A","A","A"
"2275","g18728",-3.28476765744756,-2.70429607749867,-4.06652295372726,0.000214854089658361,0.00177068102285917,"scaffold_114",574,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"2276","g11348",-2.46431410587402,2.92988449700058,-4.06587719418508,0.000215177816749169,0.00177256980941571,"scaffold_151",1118,NA,NA,"2OG-Fe(II) oxygenase superfamily","Y",880401,"A",-0.1861941,"A","A","A"
"2277","g18853",-2.67931897869061,-0.807432963453843,-4.06404179008965,0.000216190449365253,0.00178012944011819,"scaffold_172",1381,NA,"A0A2A3EQM5","Peptidase family M13","Y",808239,"A",0.332064233,"A","A","A"
"2278","g1076",-2.06159650887447,-1.18917212979894,-4.06078052752688,0.000217996985593156,0.00179421662988853,"scaffold_197",1543,NA,NA,NA,"N",695333,"A",-0.302706707,"A","A","A"
"2279","g22222",1.57894923212159,7.90815675429811,4.05870509227751,0.000219155600797901,0.00180296110546724,"scaffold_11",1639,"PLK1_MOUSE","T1HEM6","Protein kinase domain,POLO box duplicated region","Y",2599874,"A",0.009435509,"A","A","A"
"2280","g16137",-2.87147291101344,0.157233758378668,-4.05602160240533,0.000220668335435864,0.0018146099215294,"scaffold_521",1742,"5NTD_LUTLO","A0A2J7RHZ6","5'-nucleotidase, C-terminal domain,Calcineurin-like phosphoesterase","Y",208409,"A",-0.703294734,"A","A","A"
"2281","g6434",3.38780582515615,-2.21923507904789,4.05535755962778,0.000221084109878882,0.00181723190535693,"scaffold_184",373,NA,NA,NA,"N",759718,"A",-0.446570669,"A","A","A"
"2282","g18575",6.25318978964524,-0.152846590378136,4.06072152373361,0.000222199392658854,0.00182559877868574,"scaffold_312",1161,NA,NA,NA,"N",428059,"A",0.372173189,"A","A","A"
"2283","g22621",-3.69191927481638,0.363221069417696,-4.05270242833883,0.000222657636880904,0.00182856243271138,"scaffold_6",821,NA,"A0A2P8ZG59","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.080544033,"A","A","A"
"2284","g22312",-3.26524633467764,-0.5818333251429,-4.05157306044945,0.000223214916456938,0.0018323364573779,"scaffold_650",289,NA,NA,NA,"N",107074,"A",0.260394645,"A","A","A"
"2285","g5717",-3.66541778959756,-3.41367448344316,-4.05124114626732,0.000223482261468217,0.00183372819267729,"scaffold_105",2032,NA,NA,"Predicted AAA-ATPase","Y",1084854,"A",0.180082073,"A","A","A"
"2286","g3114",3.85856819154156,-1.98185800463976,4.05090559389767,0.000223742892865548,0.00183506364756613,"scaffold_1310",4990,NA,"A0A1I7V8A7","Family of unknown function (DUF5641),Putative peptidase (DUF1758),Integrase zinc binding domain,Protein of unknown function (DUF1759),Pao retrotransposon peptidase","Y",16485,"A",0.173819819,"A","A","A"
"2287","g14787",-2.77271358829732,0.777079302235955,-4.04686409564312,0.000225886887142334,0.00185183788676503,"scaffold_34",1345,NA,NA,"DNA/RNA non-specific endonuclease","Y",1677135,"A",0.043374637,"A","A","A"
"2288","g17035",-3.51195072037178,0.259469082417877,-4.04440717364149,0.000227377404354909,0.00186324254993452,"scaffold_142",418,NA,NA,NA,"N",914383,"A",-0.035215214,"A","A","A"
"2289","g22988",1.62932806949614,4.88243847761028,4.04380142487476,0.000227656586283749,0.0018647153063495,"scaffold_148",4039,"ROBO2_HUMAN","A0A482X9H4","Fibronectin type III domain,Immunoglobulin domain,Immunoglobulin I-set domain","Y",892810,"A",-0.07211765,"A","A","A"
"2290","g15672",4.61535823082324,0.242610659580458,4.04488227801399,0.000227800576809063,0.0018650799190363,"scaffold_674",988,NA,NA,NA,"N",95006,"A",-0.151715672,"A","A","A"
"2291","g21575",-2.90968670996299,2.98724742499782,-4.03756095748178,0.000231319694314705,0.00189306545120314,"scaffold_171",1967,NA,"A0A3M7R5S4","Predicted AAA-ATPase","Y",810877,"A",-0.170848465,"A","A","A"
"2292","g15112",1.34845050985516,6.03876495340367,4.03454726736174,0.000233098469567713,0.00190679022946119,"scaffold_405",2371,NA,NA,"Tudor domain,Zinc-finger associated domain (zf-AD)","Y",311851,"A",-0.155767055,"A","A","A"
"2293","g22168",10.1694435394684,-2.1273721850232,4.07219025021736,0.000233386365948755,0.00190831267997087,"scaffold_11",484,NA,NA,NA,"N",2599874,"A",0.009435509,"A","A","A"
"2294","g16238",3.46356735698851,-3.99373348286051,4.03330435607783,0.000233904728267781,0.0019117174151232,"scaffold_535",241,NA,NA,NA,"N",200609,"A",0.048273711,"A","A","A"
"2295","g21259",-2.72765833174695,7.36755074334003,-4.03084235190572,0.000235315917173396,0.00192241312901264,"scaffold_43",672,NA,NA,"PBP/GOBP family","Y",1553300,"A",-0.218640579,"A","A","A"
"2296","g17025",-3.55250586977258,-2.81551961384363,-4.02760931017963,0.000237350400696646,0.0019381768284095,"scaffold_142",1408,NA,NA,NA,"N",914383,"A",-0.035215214,"A","A","A"
"2297","g6778",-5.53374369068459,0.373605376572522,-4.03144275682538,0.000237452246778847,0.0019381768284095,"scaffold_542",599,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",196623,"A",0.056589232,"A","A","A"
"2298","g5026",2.60424979412349,0.733366472461099,4.02520119351546,0.000238726361540884,0.00194772869996955,"scaffold_430",1058,NA,NA,"Zinc finger, C2H2 type","Y",286874,"A",0.213140561,"A","A","A"
"2299","g11963",-1.79945260246408,0.946378508341322,-4.02460303440692,0.000239089625780113,0.00194984401642077,"scaffold_321",3376,"MAL1_DROVI","A0A3B0K4I1","Alpha amylase, catalytic domain","Y",409967,"A",0.187269418,"A","A","A"
"2300","g4275",-1.54895064360374,3.72925582863219,-4.0233082806751,0.000239880804984391,0.00195544574463146,"scaffold_188",1308,"FBN3_HUMAN","J9JJ75","Coagulation Factor Xa inhibitory site,Calcium-binding EGF domain","Y",750895,"A",-0.127498988,"A","A","A"
"2301","g9611",-4.93061194747365,2.80889351657386,-4.02506358221629,0.000240103734629369,0.00195641239485704,"scaffold_732",288,NA,NA,NA,"N",69353,"A",-0.564278024,"A","A","A"
"2302","g10180",-1.87309884198267,2.91663217303231,-4.02214140084902,0.00024059606351855,0.00195904269964883,"scaffold_128",1954,"LAC4_TRAVE","A0A067QPY0","Multicopper oxidase","Y",956808,"A",0.152028529,"A","A","A"
"2303","g1237",-1.68524924126638,6.04504098798307,-4.02200646791408,0.000240678908226577,0.00195904269964883,"scaffold_284",984,"NIT2_RAT","A0A067RDQ3","Carbon-nitrogen hydrolase","Y",488311,"A",0.078906076,"A","A","A"
"2304","g6454",-3.14046503039048,-1.64504903963775,-4.02194288784436,0.000240740006399856,0.00195904269964883,"scaffold_184",758,NA,NA,NA,"N",759718,"A",-0.446570669,"A","A","A"
"2305","g9236",-1.85638246435358,1.65761432722755,-4.02146021703938,0.000241014580632627,0.00196042619187901,"scaffold_178",1008,"HAND2_RAT","A0A1W4WRG2","Helix-loop-helix DNA-binding domain","Y",790326,"A",0.129681444,"A","A","A"
"2306","g10021",1.59460747590872,4.52459997321186,4.01976980934468,0.000242056274159051,0.00196804556990809,"scaffold_53",939,NA,"E0W1P4",NA,"Y",1421213,"A",0.153286275,"A","A","A"
"2307","g18480",-1.94207741877467,3.28537502272708,-4.01937836062419,0.000242298135791549,0.00196915810487896,"scaffold_273",858,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",509830,"A",0.239545037,"A","A","A"
"2308","g6706",1.79111904193963,3.4003233932305,4.01903350411118,0.000242511404619691,0.00197003740260597,"scaffold_179",724,NA,"A0A3Q0IS08",NA,"Y",784024,"A",-0.047198937,"A","A","A"
"2309","g6943",-3.66514429257814,-3.66671528061986,-4.01837455021323,0.000243044596300586,0.00197351370118653,"scaffold_26",1097,NA,NA,NA,"N",1877544,"A",-0.164714665,"A","A","A"
"2310","g11115",5.52614162802915,2.66902442793506,4.02105376256911,0.00024384056441594,0.0019791198018331,"scaffold_165",1220,NA,NA,"Trypsin","Y",826454,"A",0.469543682,"A","A","A"
"2311","g18027",-3.49256576961692,-3.97837696423429,-4.01680193228704,0.000243972922860676,0.00197933722661827,"scaffold_507",248,NA,NA,NA,"N",218151,"A",-0.0618825,"A","A","A"
"2312","g15415",2.61334989637293,3.46070589152733,4.0164085281552,0.000244142395856222,0.00197985544113681,"scaffold_133",432,"MLC1_DROPS","T1I7U5",NA,"Y",943319,"A",0.10865628,"A","A","A"
"2313","g5669",4.6227985014717,-3.62495303201367,4.01754321738398,0.000244301352357286,0.00198028796167175,"scaffold_555",433,NA,NA,"FLYWCH zinc finger domain","Y",186860,"A",-0.278887196,"A","A","A"
"2314","g12354",-2.39970002921568,0.540827839484455,-4.01338488310809,0.000246031554192373,0.00199345099807813,"scaffold_231",410,NA,NA,NA,"N",613014,"A",-0.234882928,"A","A","A"
"2315","g15456",-1.8527764518587,4.02924930263712,-4.0129845971027,0.00024628257147228,0.00199462286502539,"scaffold_29",1497,"CP4C1_BLADI","J9K6X1","Cytochrome P450","Y",1762846,"A",0.042220582,"A","A","A"
"2316","g9786",-2.1089022200836,4.01052688611086,-4.00989812160661,0.000248229122165006,0.00200951978042819,"scaffold_47",1863,"NEC1_RAT","A0A1S3D886","Proprotein convertase P-domain,Subtilase family","Y",1504070,"A",-0.04900082,"A","A","A"
"2317","g3409",7.11855016776687,-3.41155378800737,4.02171975782618,0.000249135893353932,0.00201599001488687,"scaffold_84",536,NA,NA,NA,"N",1218258,"A",0.187609239,"A","A","A"
"2318","g3836",-2.27564464462646,2.56921769127638,-4.00818855275646,0.000249313916617907,0.00201656023411093,"scaffold_261",1091,NA,NA,"2OG-Fe(II) oxygenase superfamily","Y",520855,"A",0.401831642,"A","A","A"
"2319","g6952",-3.06343524129511,0.15297260145021,-4.0079654139164,0.000249472802129382,0.00201697523377481,"scaffold_26",711,NA,NA,NA,"N",1877544,"A",-0.164714665,"A","A","A"
"2320","g19709",-7.68290341350838,6.40722035260554,-4.02481712683666,0.000249837221706569,0.00201905089214503,"scaffold_207",441,"CUD2_SCHGR",NA,"Insect cuticle protein","Y",680703,"A",-0.150474343,"A","A","A"
"2321","g19167",-1.92436204497223,8.6646870706407,-4.00497142988615,0.000251367761005984,0.00203054465794967,"scaffold_62",10785,"LAMA_DROME","A0A067R415","Laminin Domain II,Laminin B (Domain IV),Laminin EGF domain,Laminin G domain,Laminin N-terminal (Domain VI)","Y",1348906,"A",-0.281578296,"A","A","A"
"2322","g22387",-1.82668348116827,6.19896418271203,-4.00420040375056,0.000251862496289671,0.00203366491943801,"scaffold_30",3349,"AMPM_MANSE","A0A482XQX1","Peptidase M1 N-terminal domain,Peptidase family M1 domain,ERAP1-like C-terminal domain","Y",1716177,"A",0.16112786,"A","A","A"
"2323","g20857",2.81671515080214,3.56169848736727,4.00347190555281,0.000252336206887436,0.00203661280367307,"scaffold_1493",1685,NA,NA,"BTB/POZ domain","Y",13183,"A",0.262846819,"A","A","A"
"2324","g2068",4.12104521092429,-0.219559779301576,4.00295077319496,0.000253049787261759,0.00204149331384282,"scaffold_126",992,NA,NA,NA,"N",958358,"A",-0.217680587,"A","A","A"
"2325","g20766",1.67307063446259,5.84170752130035,4.000792671011,0.00025406065434549,0.00204876697132197,"scaffold_97",1092,"UBP12_BOVIN","A0A482WZF6","Ubiquitin carboxyl-terminal hydrolase","Y",1135984,"A",0.163850329,"A","A","A"
"2326","g7896",3.13239670580392,-3.83669574188539,4.00063835353559,0.000254184100180425,0.00204881464287801,"scaffold_46",502,NA,NA,NA,"N",1511820,"A",0.268979977,"A","A","A"
"2327","g8534",4.36985169220633,0.687011736512529,4.00139227625969,0.000254285117818398,0.00204881464287801,"scaffold_112",1585,NA,"A0A443QBM5","DDE superfamily endonuclease,Tc5 transposase C-terminal domain","Y",1055113,"A",-0.511952334,"A","A","A"
"2328","g16606",-2.50077743418708,0.274511542758798,-3.99994796799697,0.000254609212345005,0.00205054472605519,"scaffold_154",1351,NA,NA,NA,"N",869335,"A",-0.393270995,"A","A","A"
"2329","g9626",-2.08241431852392,2.04002983421397,-3.9972542315759,0.000256363207113505,0.00206378435816707,"scaffold_111",1549,"MYRO1_BREBR","T1HZP9","Glycosyl hydrolase family 1","Y",1061684,"A",-0.156802555,"A","A","A"
"2330","g3985",-1.90956088769812,5.60545576137613,-3.99701795919999,0.000256517674445882,0.00206414157862053,"scaffold_162",625,NA,NA,"Gamma interferon inducible lysosomal thiol reductase (GILT)","Y",839433,"A",-0.170514963,"A","A","A"
"2331","g9388",2.52949042079514,6.15530296872927,3.99542691929412,0.000257561279609862,0.00207150557962464,"scaffold_153",924,NA,"J9JJD5","CRAL/TRIO domain","Y",873851,"A",-0.707359672,"A","A","A"
"2332","g8863",1.74644771753324,2.74292164202128,3.9952846041297,0.000257653795492275,0.00207150557962464,"scaffold_2",351,NA,NA,"TAZ zinc finger","Y",3312200,"A",-0.03043378,"A","A","A"
"2333","g14791",-3.62806485466865,-3.67407642398267,-3.9949212379202,0.00025801738017417,0.00207353958889221,"scaffold_34",1341,NA,NA,NA,"N",1677135,"A",0.043374637,"A","A","A"
"2334","g4882",-2.31587681064883,4.73977235062291,-3.99372906054899,0.000258677775817864,0.00207795613487966,"scaffold_584",482,NA,NA,NA,"N",155215,"A",-0.223527815,"A","A","A"
"2335","g8240",1.6159827627553,7.34326434639995,3.99234657459858,0.000259590887121816,0.00208439809106935,"scaffold_308",3519,"IL16_SAISC","A0A2J7R3T7","PDZ domain","Y",446321,"A",-0.295317096,"A","A","A"
"2336","g20757",-1.74271941158946,3.42008305598287,-3.99083190182443,0.000260595151567886,0.00209073010546983,"scaffold_608",1668,"ESTF_MYZPE","J9JZB7","Carboxylesterase family","Y",137419,"A",-0.359731578,"A","A","A"
"2337","g2555",-1.59522704160808,6.43061079419382,-3.99082084109697,0.000260602499145714,0.00209073010546983,"scaffold_90",1683,"S23A2_XENTR","A0A1S4ES56","Permease family","Y",1197345,"A",-0.385385309,"A","A","A"
"2338","g22277",3.61726160780941,-1.72404004866433,3.98970356137746,0.000261469563425466,0.00209678906957402,"scaffold_488",1342,NA,NA,NA,"N",235339,"A",0.157589782,"A","A","A"
"2339","g15424",-1.63632805801919,3.84760539007512,-3.98789391129861,0.000262554068259708,0.00210458581693085,"scaffold_29",2418,NA,"E2A2S9","Trypsin","Y",1762846,"A",0.042220582,"A","A","A"
"2340","g17166",1.68846136712866,7.16151075406861,3.98758061288264,0.000262763817858482,0.00210536701753363,"scaffold_57",2199,"KI18B_HUMAN","J9JMB4","Kinesin motor domain","Y",1361687,"A",-0.000589339,"A","A","A"
"2341","g6989",-3.40831828798383,-3.03310735178952,-3.98418142095119,0.000265118154742891,0.00212332348708862,"scaffold_26",289,NA,NA,NA,"N",1877544,"A",-0.164714665,"A","A","A"
"2342","g13189",-3.76387730041837,-1.39038055986345,-3.98295182364261,0.000266069300354596,0.00213003130330842,"scaffold_966",2300,"FGFR3_DANRE","D6W6I2","Protein tyrosine kinase,IPT/TIG domain","Y",26636,"A",-1.989535075,"A","A","A"
"2343","g3694",1.96654825923259,4.13725353405056,3.98024355914337,0.000267723509330936,0.00214235940095848,"scaffold_982",2050,"MINP1_DROME","A0A232FD92","Histidine phosphatase superfamily (branch 2)","Y",25835,"A",-0.026072169,"A","A","A"
"2344","g18258",-2.89863627841681,-1.50980892788766,-3.97502568304605,0.000271316160606623,0.00217018203720716,"scaffold_381",442,NA,NA,NA,"N",349709,"A",-0.372928631,"A","A","A"
"2345","g1935",-2.43553745281834,4.02953410867213,-3.97414654317236,0.000271915751578859,0.00217405050164266,"scaffold_218",2902,NA,NA,NA,"N",649598,"A",-0.150086793,"A","A","A"
"2346","g606",-1.99689092960925,2.56798297354185,-3.97343936505741,0.000272405600179934,0.0021770386179768,"scaffold_592",399,NA,NA,"PBP/GOBP family","Y",149883,"A",0.021927152,"A","A","A"
"2347","g6034",2.34492803083916,2.52878775451556,3.97190135588369,0.000273475331441287,0.00218465657826702,"scaffold_656",583,NA,NA,NA,"N",105373,"A",-0.098380028,"A","A","A"
"2348","g17212",-6.66168913700077,-1.05212041677424,-3.98117900909317,0.000274354888914188,0.00219074949414485,"scaffold_57",756,"SDR1_AEDAE","D2A5K3","short chain dehydrogenase","Y",1361687,"A",-0.000589339,"A","A","A"
"2349","g5141",-1.93648843338811,5.03359280160954,-3.96954550620141,0.000275121326113214,0.00219593433090535,"scaffold_174",5179,"LRP1_HUMAN",NA,"Low-density lipoprotein receptor domain class A","Y",804455,"A",-0.125551195,"A","A","A"
"2350","g6884",2.1378366281406,-0.260402729586539,3.96818131012183,0.000276079110604794,0.00220264138073587,"scaffold_26",317,NA,NA,NA,"N",1877544,"A",-0.164714665,"A","A","A"
"2351","g17215",-3.27732547964228,-1.69922042702463,-3.96753643824171,0.000276579859719934,0.00220569791147981,"scaffold_57",1556,NA,"A0A2P8ZLW3","Transposase IS4","Y",1361687,"A",-0.000589339,"A","A","A"
"2352","g8117",-2.76060314909079,2.87123660446581,-3.96696508723949,0.000276940414307382,0.00220763428054809,"scaffold_506",1070,NA,"J9K2X5",NA,"Y",218335,"A",0.17527455,"A","A","A"
"2353","g2468",1.29018672430946,7.18104281105634,3.96347671204923,0.00027940734524138,0.00222620825686544,"scaffold_49",1003,NA,"J9JR59","Apc13p protein","Y",1467153,"A",-0.211050892,"A","A","A"
"2354","g20494",1.73130136656364,2.52266706583434,3.96333539158012,0.000279507933045029,0.00222620825686544,"scaffold_113",4388,"NRX1A_HUMAN","T1HU00","EGF-like domain,Laminin G domain","Y",1050071,"A",-0.80621326,"A","A","A"
"2355","g13244",2.51147306418125,7.34370424562217,3.96237624110855,0.000280192554340978,0.00223071346129044,"scaffold_645",3268,"SKEL2_DROME","A0A3Q0J323","DOMON domain","Y",109006,"A",0.202517054,"A","A","A"
"2356","g8601",-2.58963511471357,0.878317361963186,-3.9620288218262,0.000280441297036124,0.00223174612823866,"scaffold_87",1118,NA,NA,"2OG-Fe(II) oxygenase superfamily","Y",1207356,"A",0.315804239,"A","A","A"
"2357","g20306",-3.45222708484283,-3.13633683928636,-3.96166656167396,0.000280784423423953,0.00223352870376568,"scaffold_378",228,NA,NA,NA,"N",353682,"A",-0.16191298,"A","A","A"
"2358","g22941",-2.32978591810997,2.29446785357596,-3.95959973867432,0.000282180096216187,0.00224367880574948,"scaffold_37",473,NA,NA,NA,"N",1648890,"A",-0.516653857,"A","A","A"
"2359","g13879",-2.06768079457653,1.63909109764814,-3.95897104797767,0.000282632025678995,0.00224631956314348,"scaffold_118",1389,"VGLU2_MOUSE","A0A482WG03","Major Facilitator Superfamily","Y",993109,"A",-0.041123667,"A","A","A"
"2360","g14981",-2.4855301689625,-0.48925833321036,-3.9586871359287,0.000282837256381769,0.00224699818639906,"scaffold_351",612,NA,"J9JUF0","Serine carboxypeptidase S28","Y",380128,"A",-0.167603986,"A","A","A"
"2361","g22937",4.16617854847261,0.510208296297029,3.95917395180609,0.000282984879412112,0.00224721876497149,"scaffold_37",244,NA,NA,NA,"N",1648890,"A",-0.516653857,"A","A","A"
"2362","g34",1.7117678382994,0.972007321097106,3.95595690979881,0.000284809692618236,0.0022607522975865,"scaffold_93",242,NA,NA,NA,"N",1182508,"A",0.201287659,"A","A","A"
"2363","g14374",1.7683815458278,2.06520901544047,3.95232454745917,0.000287456056275787,0.00228079289001893,"scaffold_24",1272,NA,NA,NA,"N",1928806,"A",-0.074834814,"A","A","A"
"2364","g20308",-2.35270241718492,-0.322771368280069,-3.95152653541446,0.000288040986997895,0.00228446720187121,"scaffold_378",492,NA,NA,NA,"N",353682,"A",-0.16191298,"A","A","A"
"2365","g17031",-1.79283114499258,6.27012387975319,-3.95086292947927,0.000288527757464045,0.00228719790285017,"scaffold_142",468,"VATL_AEDAE","R7UEK7","ATP synthase subunit C","Y",914383,"A",-0.035215214,"A","A","A"
"2366","g22928",-2.7433022293473,0.534435492251847,-3.95073100444245,0.000288629272928876,0.00228719790285017,"scaffold_37",1236,NA,NA,NA,"N",1648890,"A",-0.516653857,"A","A","A"
